Height,CanopySize,Diameter
8.0,19.6,25.0
8.0,19.6,32.0
12.0,50.3,34.0
12.0,50.3,34.0
12.0,50.3,30.0
6.0,12.6,15.0
4.0,3.1,19.0
4.0,3.1,19.0
4.0,3.1,19.0
4.0,3.1,19.0
4.0,3.1,19.0
4.0,3.1,19.0
6.0,7.1,31.0
4.0,3.1,35.0
5.0,7.1,22.0
5.0,7.1,38.0
16.0,38.5,70.0
16.0,38.5,70.0
16.0,19.6,50.0
5.0,38.5,29.0
5.0,38.5,25.0
14.0,38.5,48.0
14.0,0.8,29.0
7.0,19.6,35.0
8.0,63.6,58.0
5.0,7.1,18.0
9.0,19.6,34.0
5.0,7.1,35.0
6.0,12.6,33.0
6.0,19.6,21.0
6.0,19.6,28.0
8.0,19.6,36.0
4.0,3.1,15.0
6.0,78.5,35.0
4.0,3.1,18.0
3.0,3.1,14.0
6.0,0.8,18.0
11.0,28.3,42.0
7.0,50.3,58.0
4.0,38.5,42.0
8.0,12.6,36.0
8.0,12.6,36.0
8.0,12.6,38.0
4.0,7.1,24.0
5.0,12.6,19.0
5.0,12.6,19.0
5.0,12.6,19.0
5.0,12.6,19.0
4.0,7.1,19.0
4.0,7.1,19.0
4.0,7.1,19.0
4.0,7.1,19.0
4.0,7.1,19.0
4.0,7.1,19.0
4.0,7.1,19.0
5.0,12.6,19.0
5.0,12.6,19.0
5.0,12.6,19.0
5.0,12.6,25.0
5.0,12.6,25.0
5.0,12.6,25.0
5.0,12.6,25.0
5.0,12.6,25.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
2.0,7.1,10.0
2.0,7.1,10.0
5.0,12.6,32.0
5.0,12.6,32.0
5.0,12.6,21.0
5.0,12.6,24.0
5.0,12.6,24.0
5.0,12.6,24.0
5.0,12.6,32.0
4.0,12.6,25.0
4.0,12.6,25.0
4.0,12.6,25.0
13.0,19.6,37.0
15.0,28.3,50.0
14.0,28.3,40.0
5.0,12.6,19.0
5.0,12.6,19.0
5.0,12.6,19.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
7.0,28.3,42.0
7.0,28.3,50.0
7.0,28.3,24.0
7.0,28.3,33.0
6.0,28.3,54.0
9.0,19.6,48.0
9.0,19.6,48.0
9.0,19.6,48.0
9.0,28.3,57.0
9.0,50.3,62.0
9.0,50.3,62.0
9.0,50.3,62.0
6.0,28.3,58.0
6.0,28.3,45.0
8.0,28.3,50.0
6.0,38.5,48.0
4.0,12.6,22.0
6.0,28.3,31.0
4.0,19.6,24.0
4.0,12.6,22.0
4.0,19.6,24.0
6.0,28.3,31.0
6.0,12.6,25.0
6.0,12.6,28.0
6.0,12.6,28.0
6.0,28.3,28.0
6.0,28.3,33.0
6.0,28.3,30.0
4.0,7.1,30.0
4.0,7.1,30.0
10.0,28.3,50.0
10.0,28.3,50.0
13.0,19.6,50.0
12.0,28.3,50.0
12.0,28.3,28.0
8.0,38.5,31.0
4.0,7.1,28.0
4.0,7.1,30.0
7.0,7.1,30.0
7.0,7.1,30.0
7.0,7.1,26.0
7.0,7.1,26.0
7.0,7.1,29.0
11.0,38.5,50.0
11.0,38.5,50.0
11.0,50.3,50.0
9.0,28.3,35.0
17.0,113.1,55.0
9.0,28.3,70.0
9.0,28.3,70.0
8.0,78.5,80.0
8.0,78.5,60.0
18.0,176.7,66.0
8.0,95.0,52.0
23.0,176.7,114.9
8.0,95.0,61.0
10.0,12.6,40.0
7.0,19.6,35.0
9.0,19.6,35.0
9.0,19.6,35.0
9.0,50.3,35.0
9.0,50.3,35.0
7.0,19.6,35.0
7.0,19.6,35.0
10.0,50.3,42.0
8.0,50.3,36.0
10.0,50.3,40.0
20.0,201.1,70.0
17.0,113.1,48.0
6.0,38.5,37.0
6.0,7.1,31.0
4.0,7.1,24.0
6.0,7.1,24.0
6.0,7.1,28.0
10.0,50.3,36.0
6.0,19.6,42.0
7.0,19.6,38.0
7.0,19.6,29.0
14.0,78.5,43.0
4.0,19.6,25.0
6.0,19.6,29.0
6.0,19.6,22.0
6.0,19.6,31.0
14.0,78.5,36.0
11.0,28.3,35.0
14.0,38.5,43.0
14.0,38.5,41.0
14.0,38.5,44.0
16.0,113.1,60.0
16.0,28.3,33.0
17.0,50.3,41.0
20.0,78.5,50.0
7.0,7.1,28.0
7.0,7.1,26.0
7.0,19.6,24.0
9.0,28.3,31.0
18.0,28.3,53.0
7.0,28.3,48.0
7.0,38.5,43.0
7.0,38.5,26.0
17.0,38.5,70.0
15.0,19.6,52.0
7.0,12.6,36.0
6.0,19.6,28.0
21.0,63.6,80.0
20.0,28.3,49.0
5.0,12.6,22.0
3.0,0.8,6.0
3.0,0.8,6.0
6.0,50.3,32.0
10.0,38.5,36.0
10.0,50.3,38.0
8.0,28.3,33.0
8.0,50.3,32.0
8.0,38.5,41.0
8.0,28.3,32.0
13.0,113.1,70.0
8.0,28.3,44.0
6.0,19.6,29.0
6.0,38.5,35.0
6.0,12.6,28.0
8.0,38.5,38.0
6.0,3.1,16.0
6.0,7.1,27.0
11.0,19.6,33.0
11.0,19.6,32.0
11.0,12.6,29.0
9.0,19.6,29.0
7.0,7.1,22.0
15.0,12.6,28.0
15.0,12.6,31.0
15.0,12.6,33.0
4.0,0.8,14.0
9.0,12.6,28.0
7.0,7.1,22.0
8.0,19.6,29.0
12.0,12.6,27.0
6.0,7.1,17.0
5.0,0.8,11.0
12.0,28.3,33.0
5.0,0.8,11.0
5.0,0.8,11.0
5.0,0.8,11.0
13.0,19.6,32.0
13.0,19.6,30.0
13.0,12.6,28.0
13.0,12.6,28.0
5.0,3.1,16.0
8.0,12.6,34.0
12.0,28.3,25.0
6.0,7.1,22.0
7.0,7.1,23.0
7.0,7.1,18.0
12.0,19.6,32.0
11.0,28.3,38.0
11.0,28.3,34.0
9.0,12.6,32.0
12.0,7.1,19.0
5.0,28.3,39.0
4.0,19.6,39.0
4.0,19.6,27.0
5.0,12.6,25.0
5.0,12.6,25.0
3.0,12.6,17.0
5.0,12.6,22.0
5.0,7.1,16.0
5.0,12.6,18.0
8.0,28.3,32.0
5.0,12.6,18.0
7.0,19.6,24.0
7.0,12.6,36.0
5.0,7.1,17.0
5.0,7.1,17.0
8.0,50.3,32.0
6.0,50.3,34.0
6.0,50.3,34.0
3.0,0.8,6.0
3.0,0.8,6.0
3.0,0.8,6.0
3.0,0.8,6.0
3.0,0.8,6.0
3.0,0.8,6.0
3.0,0.8,6.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
18.0,38.5,46.0
5.0,7.1,22.0
12.0,19.6,23.0
5.0,7.1,22.0
8.0,19.6,24.0
9.0,28.3,22.0
9.0,28.3,22.0
8.0,19.6,21.0
15.0,95.0,45.0
10.0,28.3,31.0
9.0,38.5,38.0
15.0,19.6,44.0
15.0,19.6,44.0
9.0,28.3,36.0
9.0,28.3,39.0
9.0,19.6,29.0
4.0,3.1,17.0
4.0,3.1,17.0
4.0,3.1,17.0
4.0,3.1,17.0
4.0,3.1,17.0
4.0,3.1,17.0
9.0,28.3,24.0
7.0,3.1,14.0
4.0,3.1,17.0
14.0,38.5,29.0
11.0,38.5,38.0
11.0,28.3,41.0
11.0,28.3,41.0
5.0,0.8,15.0
5.0,0.8,15.0
5.0,0.8,15.0
11.0,28.3,41.0
6.0,7.1,14.0
11.0,28.3,44.0
3.0,28.3,21.0
13.0,12.6,28.0
13.0,50.3,80.0
13.0,12.6,41.0
11.0,7.1,26.0
5.0,0.8,14.0
6.0,7.1,25.0
16.0,19.6,45.0
6.0,7.1,21.0
11.0,12.6,27.0
14.0,63.6,4.0
20.0,3.1,46.0
18.0,0.8,41.0
14.0,63.6,32.0
6.0,19.6,23.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
14.0,12.6,25.0
14.0,12.6,25.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
14.0,12.6,36.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,3.1,18.0
4.0,12.6,17.0
4.0,12.6,17.0
6.0,28.3,26.0
8.0,7.1,55.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
5.0,7.1,20.0
6.0,38.5,31.0
6.0,38.5,21.0
4.0,12.6,17.0
4.0,12.6,17.0
4.0,3.1,12.0
13.0,50.3,85.0
4.0,3.1,12.0
4.0,3.1,12.0
13.0,50.3,85.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
5.0,7.1,21.0
4.0,28.3,30.0
4.0,28.3,27.0
4.0,28.3,27.0
6.0,3.1,24.0
6.0,3.1,21.0
6.0,3.1,21.0
6.0,3.1,21.0
5.0,28.3,26.0
5.0,28.3,21.0
5.0,28.3,32.0
4.0,3.1,21.0
4.0,3.1,25.0
4.0,3.1,29.0
6.0,38.5,40.0
6.0,38.5,40.0
6.0,38.5,40.0
6.0,7.1,35.0
6.0,7.1,42.0
15.0,38.5,72.0
6.0,7.1,24.0
6.0,7.1,24.0
6.0,7.1,24.0
6.0,7.1,24.0
6.0,7.1,24.0
6.0,12.6,25.0
6.0,19.6,41.0
6.0,19.6,33.0
5.0,0.8,24.0
6.0,38.5,32.0
6.0,38.5,24.0
6.0,38.5,42.0
6.0,38.5,42.0
6.0,38.5,42.0
6.0,7.1,24.0
6.0,7.1,24.0
6.0,7.1,24.0
6.0,7.1,24.0
3.0,0.8,6.0
6.0,7.1,19.0
3.0,7.1,14.0
6.0,7.1,34.0
8.0,28.3,70.0
6.0,7.1,27.0
6.0,7.1,33.0
6.0,7.1,42.0
7.0,12.6,42.0
7.0,12.6,36.0
8.0,12.6,32.0
16.0,28.3,57.0
14.0,19.6,35.0
16.0,50.3,49.0
8.0,12.6,32.0
8.0,12.6,28.0
8.0,12.6,43.0
8.0,12.6,50.0
8.0,12.6,40.0
6.0,7.1,26.0
6.0,50.3,38.0
3.0,7.1,14.0
7.0,3.1,28.0
7.0,3.1,28.0
7.0,3.1,28.0
6.0,19.6,28.0
3.0,7.1,14.0
3.0,7.1,14.0
3.0,7.1,25.0
3.0,7.1,25.0
3.0,7.1,25.0
3.0,7.1,25.0
4.0,50.3,35.0
7.0,3.1,32.0
7.0,3.1,32.0
7.0,3.1,30.0
8.0,28.3,40.0
8.0,28.3,40.0
8.0,28.3,40.0
3.0,7.1,25.0
6.0,7.1,25.0
6.0,7.1,25.0
6.0,7.1,25.0
3.0,0.8,6.0
6.0,7.1,25.0
6.0,7.1,28.0
4.0,3.1,28.0
4.0,3.1,32.0
5.0,12.6,32.0
4.0,3.1,28.0
4.0,3.1,28.0
5.0,12.6,28.0
5.0,12.6,28.0
5.0,12.6,28.0
4.0,3.1,28.0
4.0,3.1,27.0
4.0,3.1,27.0
4.0,3.1,28.0
5.0,12.6,27.0
5.0,12.6,27.0
5.0,12.6,27.0
13.0,28.3,60.0
5.0,12.6,27.0
5.0,12.6,27.0
5.0,7.1,21.0
14.0,3.1,30.0
3.0,0.8,12.0
3.0,3.1,10.0
3.0,3.1,10.0
3.0,3.1,10.0
3.0,3.1,10.0
3.0,3.1,10.0
10.0,28.3,44.0
5.0,19.6,14.0
5.0,19.6,20.0
12.0,19.6,40.0
9.0,113.1,60.0
9.0,113.1,60.0
9.0,113.1,52.0
9.0,113.1,60.0
9.0,113.1,54.0
17.0,28.3,67.0
7.0,19.6,25.0
7.0,19.6,30.0
17.0,78.5,58.0
17.0,50.3,55.0
17.0,28.3,42.0
17.0,38.5,45.0
6.0,50.3,29.0
7.0,19.6,30.0
13.0,28.3,25.0
13.0,28.3,25.0
13.0,28.3,19.0
13.0,28.3,19.0
17.0,153.9,40.0
13.0,19.6,18.0
13.0,19.6,18.0
13.0,19.6,21.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
9.0,12.6,22.0
9.0,12.6,22.0
9.0,0.8,8.0
9.0,3.1,12.0
9.0,12.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,19.6,22.0
11.0,0.8,8.0
11.0,19.6,22.0
9.0,3.1,12.0
9.0,28.3,33.0
11.0,3.1,12.0
11.0,12.6,22.0
14.0,28.3,35.0
14.0,28.3,35.0
14.0,3.1,20.0
14.0,28.3,45.0
3.0,3.1,21.0
14.0,28.3,35.0
14.0,28.3,35.0
3.0,7.1,16.0
6.0,38.5,24.0
4.0,3.1,28.0
9.0,19.6,34.0
4.0,3.1,28.0
6.0,0.8,15.0
6.0,38.5,24.0
6.0,38.5,24.0
6.0,113.1,41.0
6.0,38.5,24.0
6.0,38.5,24.0
7.0,19.6,27.0
4.0,19.6,24.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
15.0,254.5,95.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
3.0,0.8,5.0
6.0,28.3,35.0
4.0,7.1,17.0
6.0,28.3,35.0
3.0,7.1,14.0
6.0,28.3,30.0
3.0,7.1,14.0
4.0,7.1,21.0
3.0,7.1,14.0
3.0,7.1,18.0
21.0,113.1,140.0
16.0,50.3,56.0
12.0,19.6,38.0
16.0,28.3,48.0
16.0,28.3,48.0
16.0,28.3,48.0
15.0,63.6,58.0
18.0,19.6,48.0
16.0,113.1,60.0
8.0,113.1,60.5
15.0,113.1,92.0
10.0,63.6,47.0
14.0,95.0,70.0
13.0,28.3,72.0
3.0,12.6,17.0
3.0,12.6,17.0
3.0,12.6,17.0
3.0,12.6,17.0
13.0,28.3,60.0
3.0,12.6,17.0
3.0,12.6,17.0
3.0,12.6,17.0
6.0,28.3,35.0
6.0,28.3,35.0
3.0,12.6,28.0
12.0,0.8,27.0
3.0,12.6,28.0
3.0,12.6,40.0
3.0,12.6,40.0
3.0,12.6,40.0
3.0,12.6,27.0
3.0,12.6,35.0
3.0,12.6,35.0
6.0,7.1,24.0
3.0,12.6,26.0
10.0,0.8,24.0
3.0,12.6,26.0
3.0,12.6,26.0
3.0,12.6,26.0
10.0,50.3,50.0
10.0,28.3,52.0
10.0,50.3,50.0
10.0,28.3,48.0
14.0,28.3,48.0
14.0,28.3,34.0
14.0,28.3,34.0
14.0,28.3,44.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
6.0,19.6,34.0
9.0,50.3,32.0
7.0,28.3,28.0
6.0,12.6,21.0
6.0,12.6,16.0
6.0,12.6,21.0
6.0,12.6,21.0
6.0,12.6,21.0
6.0,12.6,21.0
6.0,12.6,28.0
8.0,12.6,30.0
8.0,12.6,30.0
8.0,12.6,30.0
8.0,12.6,25.0
8.0,12.6,25.0
8.0,12.6,25.0
8.0,12.6,30.0
8.0,12.6,30.0
8.0,12.6,30.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
8.0,12.6,25.0
8.0,12.6,25.0
8.0,12.6,25.0
10.0,12.6,60.0
10.0,12.6,48.0
8.0,12.6,60.0
10.0,12.6,60.0
10.0,12.6,50.0
10.0,12.6,60.0
10.0,19.6,45.0
3.0,0.8,10.0
5.0,3.1,15.0
5.0,3.1,15.0
5.0,3.1,15.0
14.0,78.5,55.0
14.0,78.5,55.0
14.0,78.5,49.0
12.0,38.5,46.0
12.0,38.5,46.0
12.0,38.5,51.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,7.1,15.0
4.0,7.1,15.0
4.0,7.1,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,7.1,29.0
4.0,0.8,15.0
4.0,0.8,15.0
4.0,7.1,29.0
4.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
7.0,7.1,25.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,15.0
3.0,0.8,17.0
3.0,0.8,17.0
3.0,0.8,17.0
3.0,0.8,17.0
8.0,19.6,35.0
8.0,19.6,25.0
8.0,19.6,25.0
8.0,19.6,35.0
8.0,19.6,35.0
8.0,19.6,35.0
8.0,19.6,52.0
5.0,7.1,15.0
5.0,7.1,15.0
5.0,7.1,21.0
5.0,7.1,15.0
5.0,12.6,20.0
5.0,12.6,20.0
5.0,12.6,32.0
5.0,12.6,20.0
5.0,12.6,20.0
5.0,12.6,20.0
5.0,12.6,20.0
5.0,12.6,20.0
5.0,12.6,31.0
6.0,19.6,28.0
6.0,19.6,28.0
6.0,19.6,28.0
6.0,19.6,28.0
6.0,19.6,35.0
6.0,19.6,28.0
6.0,19.6,25.0
11.0,28.3,43.0
7.0,28.3,41.0
11.0,28.3,48.0
7.0,28.3,30.0
5.0,7.1,15.0
3.0,0.8,5.0
7.0,28.3,35.0
7.0,28.3,42.0
6.0,28.3,32.0
8.0,28.3,37.0
8.0,28.3,48.0
8.0,28.3,48.0
3.0,0.8,5.0
5.0,7.1,15.0
11.0,28.3,32.0
11.0,28.3,32.0
11.0,12.6,38.0
11.0,12.6,38.0
5.0,7.1,15.0
11.0,12.6,38.0
11.0,12.6,38.0
11.0,12.6,43.0
11.0,12.6,43.0
5.0,7.1,15.0
11.0,12.6,34.0
5.0,7.1,15.0
5.0,7.1,15.0
5.0,7.1,10.0
5.0,7.1,10.0
5.0,12.6,21.0
5.0,12.6,24.0
5.0,12.6,21.0
5.0,12.6,27.0
5.0,12.6,27.0
5.0,12.6,29.0
5.0,12.6,29.0
5.0,12.6,29.0
5.0,12.6,29.0
5.0,12.6,29.0
5.0,12.6,29.0
7.0,28.3,38.0
9.0,28.3,38.0
10.0,0.8,29.0
10.0,0.8,29.0
10.0,0.8,29.0
7.0,28.3,28.0
5.0,12.6,18.0
7.0,28.3,28.0
7.0,28.3,28.0
5.0,12.6,18.0
7.0,28.3,28.0
11.0,28.3,36.0
11.0,63.6,62.0
6.0,12.6,28.0
8.0,38.5,38.0
7.0,28.3,54.0
4.0,7.1,24.0
18.0,63.6,62.0
8.0,38.5,48.0
8.0,38.5,56.0
5.0,3.1,18.0
5.0,3.1,18.0
9.0,12.6,34.0
8.0,28.3,34.0
8.0,28.3,34.0
6.0,7.1,34.0
6.0,7.1,21.0
11.0,12.6,34.0
16.0,28.3,42.0
8.0,28.3,26.0
5.0,0.8,12.0
5.0,0.8,12.0
5.0,28.3,28.0
5.0,28.3,21.0
5.0,28.3,21.0
6.0,19.6,35.0
6.0,19.6,27.0
6.0,19.6,27.0
6.0,19.6,27.0
6.0,19.6,27.0
12.0,19.6,42.0
12.0,19.6,39.0
12.0,19.6,39.0
12.0,19.6,31.0
12.0,19.6,43.0
10.0,38.5,50.0
10.0,38.5,46.0
12.0,38.5,46.0
12.0,38.5,55.0
5.0,19.6,20.0
5.0,19.6,20.0
5.0,19.6,35.0
8.0,19.6,32.0
5.0,7.1,18.0
5.0,7.1,24.0
5.0,7.1,15.0
6.0,7.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,18.0
6.0,3.1,24.0
6.0,28.3,35.0
6.0,28.3,35.0
6.0,28.3,25.0
6.0,28.3,25.0
6.0,28.3,25.0
6.0,28.3,25.0
6.0,28.3,25.0
6.0,28.3,25.0
6.0,28.3,25.0
5.0,28.3,34.0
5.0,28.3,34.0
5.0,7.1,18.0
3.0,3.1,14.0
6.0,12.6,25.0
16.0,12.6,60.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
6.0,12.6,25.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
6.0,78.5,68.0
5.0,12.6,18.0
5.0,12.6,18.0
8.0,28.3,42.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
5.0,12.6,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
5.0,19.6,29.0
5.0,19.6,29.0
5.0,19.6,29.0
5.0,19.6,29.0
3.0,3.1,15.0
3.0,3.1,15.0
3.0,3.1,15.0
11.0,12.6,38.0
11.0,12.6,38.0
11.0,12.6,38.0
11.0,12.6,46.0
11.0,12.6,58.0
11.0,12.6,38.0
11.0,12.6,32.0
11.0,12.6,32.0
11.0,12.6,36.0
11.0,12.6,54.0
11.0,12.6,35.0
11.0,12.6,50.0
11.0,12.6,36.0
11.0,12.6,36.0
11.0,12.6,36.0
11.0,12.6,44.0
11.0,12.6,44.0
11.0,12.6,29.0
11.0,12.6,28.0
11.0,12.6,28.0
11.0,12.6,28.0
11.0,12.6,28.0
11.0,12.6,28.0
11.0,12.6,37.0
11.0,12.6,37.0
10.0,19.6,42.0
15.0,19.6,36.0
10.0,95.0,41.0
16.0,50.3,51.0
16.0,50.3,56.0
16.0,50.3,38.0
6.0,3.1,18.0
4.0,19.6,26.0
4.0,19.6,35.0
4.0,19.6,35.0
4.0,19.6,42.0
4.0,19.6,42.0
4.0,19.6,42.0
4.0,19.6,42.0
5.0,19.6,25.0
5.0,19.6,19.0
5.0,19.6,19.0
5.0,19.6,19.0
5.0,19.6,28.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
3.0,3.1,24.0
3.0,3.1,14.0
6.0,19.6,38.0
5.0,19.6,27.0
5.0,19.6,27.0
5.0,19.6,35.0
5.0,19.6,18.0
5.0,19.6,28.0
6.0,19.6,38.0
5.0,19.6,29.0
5.0,3.1,16.0
5.0,19.6,29.0
6.0,38.5,34.0
5.0,7.1,19.0
4.0,0.8,18.0
4.0,0.8,18.0
4.0,0.8,18.0
5.0,12.6,26.0
5.0,7.1,10.0
5.0,7.1,25.0
5.0,7.1,25.0
9.0,78.5,50.0
5.0,0.8,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,18.0
5.0,7.1,28.0
5.0,7.1,28.0
5.0,7.1,28.0
5.0,7.1,38.0
5.0,7.1,38.0
5.0,7.1,38.0
5.0,7.1,38.0
5.0,7.1,44.0
5.0,7.1,44.0
5.0,7.1,26.0
5.0,7.1,26.0
5.0,7.1,44.0
7.0,19.6,43.0
7.0,19.6,43.0
7.0,19.6,43.0
5.0,7.1,44.0
5.0,7.1,44.0
5.0,7.1,44.0
5.0,7.1,44.0
5.0,7.1,44.0
10.0,12.6,28.0
10.0,12.6,26.0
10.0,12.6,21.0
10.0,12.6,21.0
10.0,12.6,21.0
10.0,12.6,21.0
10.0,12.6,21.0
10.0,12.6,21.0
10.0,12.6,21.0
10.0,12.6,21.0
10.0,12.6,21.0
10.0,12.6,21.0
17.0,63.6,56.0
6.0,7.1,22.0
6.0,7.1,22.0
6.0,7.1,16.0
6.0,7.1,16.0
6.0,7.1,22.0
6.0,7.1,22.0
3.0,3.1,16.0
3.0,3.1,16.0
4.0,7.1,14.0
4.0,7.1,14.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
3.0,0.8,10.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,28.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
4.0,7.1,18.0
11.0,7.1,38.0
16.0,12.6,190.0
9.0,38.5,42.0
11.0,50.3,80.0
26.0,201.1,120.0
26.0,201.1,115.0
26.0,201.1,110.0
6.0,19.6,68.0
21.0,201.1,90.0
6.0,19.6,38.0
8.0,28.3,100.0
11.0,63.6,75.0
9.0,50.3,65.0
21.0,50.3,85.0
9.0,50.3,39.0
20.0,50.3,120.0
20.0,153.9,180.0
26.0,201.1,100.0
16.0,19.6,40.0
16.0,78.5,120.0
23.0,63.6,90.0
6.0,28.3,41.0
16.0,63.6,68.0
23.0,113.1,135.0
21.0,78.5,125.0
24.0,254.5,145.0
26.0,201.1,185.0
