Height,Diameter,Canopy_size,Leaf_area
3.0,15.0,0.8,3.1
3.0,15.0,0.8,2.4
3.0,15.0,0.8,2.4
3.0,15.0,0.8,2.9
3.0,15.0,0.8,2.7
7.0,42.0,28.3,84.0
7.0,50.0,28.3,89.3
7.0,24.0,28.3,68.9
7.0,33.0,28.3,68.3
6.0,54.0,28.3,108.6
9.0,48.0,19.6,74.7
9.0,48.0,19.6,79.2
9.0,48.0,19.6,61.0
9.0,57.0,28.3,105.3
9.0,62.0,50.3,200.4
9.0,62.0,50.3,245.3
9.0,62.0,50.3,260.2
6.0,58.0,28.3,98.6
6.0,45.0,28.3,101.8
8.0,50.0,28.3,116.0
6.0,48.0,38.5,83.1
4.0,22.0,12.6,25.1
6.0,31.0,28.3,71.6
4.0,24.0,19.6,31.1
4.0,22.0,12.6,23.6
4.0,24.0,19.6,29.3
6.0,31.0,28.3,81.5
6.0,25.0,12.6,22.8
6.0,28.0,12.6,27.0
6.0,28.0,12.6,22.1
6.0,28.0,28.3,73.9
6.0,33.0,28.3,83.4
6.0,30.0,28.3,80.6
4.0,30.0,7.1,14.7
4.0,30.0,7.1,15.6
10.0,50.0,28.3,69.9
10.0,50.0,28.3,65.1
13.0,50.0,19.6,66.1
12.0,50.0,28.3,92.7
12.0,28.0,28.3,75.5
8.0,31.0,38.5,125.1
4.0,28.0,7.1,14.3
4.0,30.0,7.1,14.7
7.0,30.0,7.1,20.3
7.0,30.0,7.1,19.1
7.0,26.0,7.1,19.3
7.0,26.0,7.1,19.3
7.0,29.0,7.1,16.6
11.0,50.0,38.5,131.3
11.0,50.0,38.5,115.4
11.0,50.0,50.3,248.6
9.0,35.0,28.3,89.8
17.0,55.0,113.1,488.1
9.0,70.0,28.3,104.4
9.0,70.0,28.3,104.4
8.0,80.0,78.5,325.6
8.0,60.0,78.5,180.9
18.0,66.0,176.7,376.2
8.0,52.0,95.0,396.1
23.0,114.9,176.7,521.1
8.0,61.0,95.0,394.9
10.0,40.0,12.6,26.6
7.0,35.0,19.6,61.7
9.0,35.0,19.6,68.7
9.0,35.0,19.6,52.9
9.0,35.0,50.3,206.1
9.0,35.0,50.3,206.1
7.0,35.0,19.6,61.7
7.0,35.0,19.6,61.7
10.0,42.0,50.3,157.0
8.0,36.0,50.3,139.3
10.0,40.0,50.3,127.7
20.0,70.0,201.1,440.0
17.0,48.0,113.1,353.8
6.0,37.0,38.5,97.8
6.0,31.0,7.1,14.8
4.0,24.0,7.1,13.6
6.0,24.0,7.1,14.5
6.0,28.0,7.1,16.4
10.0,36.0,50.3,140.1
6.0,42.0,19.6,51.7
7.0,38.0,19.6,54.8
7.0,29.0,19.6,56.3
14.0,43.0,78.5,310.7
4.0,25.0,19.6,32.7
6.0,29.0,19.6,41.1
6.0,22.0,19.6,37.3
6.0,31.0,19.6,54.6
14.0,36.0,78.5,260.2
11.0,35.0,28.3,90.1
14.0,43.0,38.5,133.8
14.0,41.0,38.5,170.9
14.0,44.0,38.5,145.0
16.0,60.0,113.1,332.3
16.0,33.0,28.3,96.4
17.0,41.0,50.3,193.6
20.0,50.0,78.5,249.2
7.0,28.0,7.1,13.1
7.0,26.0,7.1,11.9
7.0,24.0,19.6,42.4
9.0,31.0,28.3,83.3
18.0,53.0,28.3,111.3
7.0,48.0,28.3,53.6
7.0,43.0,38.5,117.5
7.0,26.0,38.5,110.6
17.0,70.0,38.5,157.1
15.0,52.0,19.6,74.6
7.0,36.0,12.6,28.8
6.0,28.0,19.6,48.0
21.0,80.0,63.6,259.8
20.0,49.0,28.3,125.7
5.0,22.0,12.6,18.5
3.0,6.0,0.8,2.1
3.0,6.0,0.8,1.5
6.0,32.0,50.3,93.4
10.0,36.0,38.5,81.1
10.0,38.0,50.3,105.6
8.0,33.0,28.3,50.0
8.0,32.0,50.3,112.6
8.0,41.0,38.5,88.6
8.0,32.0,28.3,55.9
13.0,70.0,113.1,271.3
8.0,44.0,28.3,51.8
6.0,29.0,19.6,31.9
6.0,35.0,38.5,103.1
6.0,28.0,12.6,31.3
8.0,38.0,38.5,138.7
6.0,16.0,3.1,8.1
6.0,27.0,7.1,18.3
11.0,33.0,19.6,70.1
11.0,32.0,19.6,61.4
11.0,29.0,12.6,40.4
9.0,29.0,19.6,43.9
7.0,22.0,7.1,15.0
15.0,28.0,12.6,49.7
15.0,31.0,12.6,51.5
15.0,33.0,12.6,40.6
4.0,14.0,0.8,3.4
9.0,28.0,12.6,32.6
7.0,22.0,7.1,14.8
8.0,29.0,19.6,52.6
12.0,27.0,12.6,37.2
6.0,17.0,7.1,13.8
5.0,11.0,0.8,3.5
12.0,33.0,28.3,103.6
5.0,11.0,0.8,3.1
5.0,11.0,0.8,2.9
5.0,11.0,0.8,3.5
13.0,32.0,19.6,72.7
13.0,30.0,19.6,75.4
13.0,28.0,12.6,42.3
13.0,28.0,12.6,39.6
5.0,16.0,3.1,7.3
8.0,34.0,12.6,34.9
12.0,25.0,28.3,75.6
6.0,22.0,7.1,13.9
7.0,23.0,7.1,16.0
7.0,18.0,7.1,15.6
12.0,32.0,19.6,51.9
11.0,38.0,28.3,83.7
11.0,34.0,28.3,97.3
9.0,32.0,12.6,36.3
12.0,19.0,7.1,19.7
5.0,39.0,28.3,51.8
4.0,39.0,19.6,29.4
4.0,27.0,19.6,33.6
5.0,25.0,12.6,30.4
5.0,25.0,12.6,28.6
3.0,17.0,12.6,21.9
5.0,22.0,12.6,19.2
5.0,16.0,7.1,13.1
5.0,18.0,12.6,28.7
8.0,32.0,28.3,87.1
5.0,18.0,12.6,23.8
7.0,24.0,19.6,37.8
7.0,36.0,12.6,31.2
5.0,17.0,7.1,12.0
5.0,17.0,7.1,13.6
8.0,32.0,50.3,130.9
6.0,34.0,50.3,184.5
6.0,34.0,50.3,184.5
3.0,6.0,0.8,2.1
3.0,6.0,0.8,2.2
3.0,6.0,0.8,2.2
3.0,6.0,0.8,2.2
3.0,6.0,0.8,2.2
3.0,6.0,0.8,1.7
3.0,6.0,0.8,2.1
4.0,18.0,3.1,7.6
4.0,18.0,3.1,8.7
4.0,18.0,3.1,7.1
18.0,46.0,38.5,150.1
5.0,22.0,7.1,15.1
12.0,23.0,19.6,69.3
5.0,22.0,7.1,11.7
8.0,24.0,19.6,47.0
9.0,22.0,28.3,59.3
9.0,22.0,28.3,63.0
8.0,21.0,19.6,44.9
15.0,45.0,95.0,322.7
10.0,31.0,28.3,103.8
9.0,38.0,38.5,104.4
15.0,44.0,19.6,65.5
15.0,44.0,19.6,65.5
9.0,36.0,28.3,66.9
9.0,39.0,28.3,60.4
9.0,29.0,19.6,44.9
4.0,17.0,3.1,9.0
4.0,17.0,3.1,6.9
4.0,17.0,3.1,9.0
4.0,17.0,3.1,6.9
4.0,17.0,3.1,6.9
4.0,17.0,3.1,8.0
9.0,24.0,28.3,64.8
7.0,14.0,3.1,7.6
4.0,17.0,3.1,7.5
14.0,29.0,38.5,101.9
11.0,38.0,38.5,99.9
11.0,41.0,28.3,67.5
11.0,41.0,28.3,81.5
5.0,15.0,0.8,3.4
5.0,15.0,0.8,3.8
5.0,15.0,0.8,3.8
11.0,41.0,28.3,81.5
6.0,14.0,7.1,9.0
11.0,44.0,28.3,78.8
3.0,21.0,28.3,47.4
13.0,28.0,12.6,34.6
13.0,80.0,50.3,261.6
13.0,41.0,12.6,32.7
11.0,26.0,7.1,18.3
5.0,14.0,0.8,2.8
6.0,25.0,7.1,12.9
16.0,45.0,19.6,73.6
6.0,21.0,7.1,12.1
11.0,27.0,12.6,23.3
14.0,4.0,63.6,96.9
20.0,46.0,3.1,23.1
18.0,41.0,0.8,4.1
14.0,32.0,63.6,167.0
6.0,23.0,19.6,50.3
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.1
4.0,18.0,3.1,8.7
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.1
4.0,18.0,3.1,8.1
4.0,18.0,3.1,7.1
4.0,18.0,3.1,9.2
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.6
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.1
4.0,18.0,3.1,8.1
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.1
14.0,25.0,12.6,35.3
14.0,25.0,12.6,31.2
4.0,18.0,3.1,7.1
4.0,18.0,3.1,9.2
4.0,18.0,3.1,8.7
14.0,36.0,12.6,40.1
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.1
4.0,18.0,3.1,8.7
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.1
4.0,18.0,3.1,9.2
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.6
4.0,18.0,3.1,9.2
4.0,18.0,3.1,9.2
4.0,18.0,3.1,7.6
4.0,18.0,3.1,9.2
4.0,18.0,3.1,9.2
4.0,18.0,3.1,9.2
4.0,18.0,3.1,8.1
4.0,18.0,3.1,8.1
4.0,18.0,3.1,8.1
4.0,18.0,3.1,8.7
4.0,18.0,3.1,9.2
4.0,18.0,3.1,9.2
4.0,18.0,3.1,9.2
4.0,18.0,3.1,8.7
4.0,17.0,12.6,24.4
4.0,17.0,12.6,24.4
6.0,26.0,28.3,47.3
8.0,55.0,7.1,18.8
5.0,20.0,7.1,11.5
5.0,20.0,7.1,14.9
5.0,20.0,7.1,14.9
5.0,20.0,7.1,14.9
5.0,20.0,7.1,14.9
5.0,20.0,7.1,14.1
5.0,20.0,7.1,14.1
5.0,20.0,7.1,12.9
5.0,20.0,7.1,14.1
5.0,20.0,7.1,14.9
5.0,20.0,7.1,13.2
6.0,31.0,38.5,71.5
6.0,21.0,38.5,81.7
4.0,17.0,12.6,18.8
4.0,17.0,12.6,20.2
4.0,12.0,3.1,4.9
13.0,85.0,50.3,210.6
4.0,12.0,3.1,7.1
4.0,12.0,3.1,4.4
13.0,85.0,50.3,237.9
4.0,12.0,3.1,4.9
4.0,12.0,3.1,4.5
4.0,12.0,3.1,4.2
4.0,12.0,3.1,3.8
4.0,12.0,3.1,5.7
4.0,12.0,3.1,6.1
4.0,12.0,3.1,6.9
4.0,12.0,3.1,5.3
4.0,12.0,3.1,6.7
4.0,12.0,3.1,5.9
4.0,12.0,3.1,4.4
5.0,21.0,7.1,11.7
4.0,30.0,28.3,55.6
4.0,27.0,28.3,53.6
4.0,27.0,28.3,64.7
6.0,24.0,3.1,10.5
6.0,21.0,3.1,10.0
6.0,21.0,3.1,7.8
6.0,21.0,3.1,6.8
5.0,26.0,28.3,70.7
5.0,21.0,28.3,61.8
5.0,32.0,28.3,58.5
4.0,21.0,3.1,7.1
4.0,25.0,3.1,7.2
4.0,29.0,3.1,7.6
6.0,40.0,38.5,104.6
6.0,40.0,38.5,135.8
6.0,40.0,38.5,112.4
6.0,35.0,7.1,16.7
6.0,42.0,7.1,16.8
15.0,72.0,38.5,170.9
6.0,24.0,7.1,12.1
6.0,24.0,7.1,14.6
6.0,24.0,7.1,14.3
6.0,24.0,7.1,16.1
6.0,24.0,7.1,16.1
6.0,25.0,12.6,22.5
6.0,41.0,19.6,63.9
6.0,33.0,19.6,47.3
5.0,24.0,0.8,4.6
6.0,32.0,38.5,99.9
6.0,24.0,38.5,106.0
6.0,42.0,38.5,63.6
6.0,42.0,38.5,68.3
6.0,42.0,38.5,73.1
6.0,24.0,7.1,14.3
6.0,24.0,7.1,12.4
6.0,24.0,7.1,12.4
6.0,24.0,7.1,15.2
3.0,6.0,0.8,1.9
6.0,19.0,7.1,12.9
3.0,14.0,7.1,15.8
6.0,34.0,7.1,15.3
8.0,70.0,28.3,118.5
6.0,27.0,7.1,14.1
6.0,33.0,7.1,19.6
6.0,42.0,7.1,21.4
7.0,42.0,12.6,38.4
7.0,36.0,12.6,36.4
8.0,32.0,12.6,34.9
16.0,57.0,28.3,116.9
14.0,35.0,19.6,61.5
16.0,49.0,50.3,165.1
8.0,32.0,12.6,30.7
8.0,28.0,12.6,31.3
8.0,43.0,12.6,36.4
8.0,50.0,12.6,33.4
8.0,40.0,12.6,40.1
6.0,26.0,7.1,13.9
6.0,38.0,50.3,132.6
3.0,14.0,7.1,12.1
7.0,28.0,3.1,10.4
7.0,28.0,3.1,10.4
7.0,28.0,3.1,10.4
6.0,28.0,19.6,42.1
3.0,14.0,7.1,15.8
3.0,14.0,7.1,13.0
3.0,25.0,7.1,19.3
3.0,25.0,7.1,11.7
3.0,25.0,7.1,14.9
3.0,25.0,7.1,12.9
4.0,35.0,50.3,145.9
7.0,32.0,3.1,9.4
7.0,32.0,3.1,8.2
7.0,30.0,3.1,9.7
8.0,40.0,28.3,74.9
8.0,40.0,28.3,74.9
8.0,40.0,28.3,86.1
3.0,25.0,7.1,10.7
6.0,25.0,7.1,12.4
6.0,25.0,7.1,11.0
6.0,25.0,7.1,10.3
3.0,6.0,0.8,1.6
6.0,25.0,7.1,17.2
6.0,28.0,7.1,12.9
4.0,28.0,3.1,6.3
4.0,32.0,3.1,8.7
5.0,32.0,12.6,31.9
4.0,28.0,3.1,5.2
4.0,28.0,3.1,6.7
5.0,28.0,12.6,28.6
5.0,28.0,12.6,26.9
5.0,28.0,12.6,30.4
4.0,28.0,3.1,5.9
4.0,27.0,3.1,7.2
4.0,27.0,3.1,8.4
4.0,28.0,3.1,6.7
5.0,27.0,12.6,31.0
5.0,27.0,12.6,31.0
5.0,27.0,12.6,29.2
13.0,60.0,28.3,105.6
5.0,27.0,12.6,27.4
5.0,27.0,12.6,29.2
5.0,21.0,7.1,17.8
14.0,30.0,3.1,16.9
3.0,12.0,0.8,2.1
3.0,10.0,3.1,6.2
3.0,10.0,3.1,6.2
3.0,10.0,3.1,6.2
3.0,10.0,3.1,5.8
3.0,10.0,3.1,5.1
10.0,44.0,28.3,97.7
5.0,14.0,19.6,24.2
5.0,20.0,19.6,45.4
12.0,40.0,19.6,53.9
9.0,60.0,113.1,335.8
9.0,60.0,113.1,467.9
9.0,52.0,113.1,401.3
9.0,60.0,113.1,363.0
9.0,54.0,113.1,349.7
17.0,67.0,28.3,140.3
7.0,25.0,19.6,51.7
7.0,30.0,19.6,58.5
17.0,58.0,78.5,350.8
17.0,55.0,50.3,247.7
17.0,42.0,28.3,97.7
17.0,45.0,38.5,136.5
6.0,29.0,50.3,170.5
7.0,30.0,19.6,45.0
13.0,25.0,28.3,78.6
13.0,25.0,28.3,78.6
13.0,19.0,28.3,76.3
13.0,19.0,28.3,71.4
17.0,40.0,153.9,440.2
13.0,18.0,19.6,47.7
13.0,18.0,19.6,57.6
13.0,21.0,19.6,57.3
11.0,22.0,19.6,52.7
11.0,22.0,19.6,49.5
11.0,22.0,19.6,46.3
11.0,22.0,19.6,55.9
11.0,22.0,19.6,55.9
11.0,22.0,19.6,55.9
11.0,22.0,19.6,46.3
11.0,22.0,19.6,49.5
11.0,22.0,19.6,43.1
11.0,22.0,19.6,49.5
11.0,22.0,19.6,55.9
9.0,22.0,12.6,28.1
9.0,22.0,12.6,24.5
9.0,8.0,0.8,3.5
9.0,12.0,3.1,8.9
9.0,22.0,12.6,29.9
11.0,22.0,19.6,55.9
11.0,22.0,19.6,55.9
11.0,22.0,19.6,55.9
11.0,8.0,0.8,3.3
11.0,22.0,19.6,55.9
9.0,12.0,3.1,7.4
9.0,33.0,28.3,85.2
11.0,12.0,3.1,10.3
11.0,22.0,12.6,35.8
14.0,35.0,28.3,112.1
14.0,35.0,28.3,112.1
14.0,20.0,3.1,14.5
14.0,45.0,28.3,115.5
3.0,21.0,3.1,5.4
14.0,35.0,28.3,112.1
14.0,35.0,28.3,99.2
3.0,16.0,7.1,14.6
6.0,24.0,38.5,63.0
4.0,28.0,3.1,4.5
9.0,34.0,19.6,41.4
4.0,28.0,3.1,5.5
6.0,15.0,0.8,3.1
6.0,24.0,38.5,58.6
6.0,24.0,38.5,67.4
6.0,41.0,113.1,378.5
6.0,24.0,38.5,63.0
6.0,24.0,38.5,76.2
7.0,27.0,19.6,45.5
4.0,24.0,19.6,38.0
4.0,5.0,3.1,4.0
4.0,5.0,3.1,4.3
4.0,5.0,3.1,4.7
4.0,5.0,3.1,4.3
4.0,5.0,3.1,4.3
4.0,5.0,3.1,4.6
4.0,5.0,3.1,4.6
4.0,5.0,3.1,4.2
4.0,5.0,3.1,5.2
4.0,5.0,3.1,5.2
4.0,5.0,3.1,5.2
15.0,95.0,254.5,805.5
4.0,5.0,3.1,3.8
4.0,5.0,3.1,3.2
4.0,5.0,3.1,3.2
4.0,5.0,3.1,3.8
4.0,5.0,3.1,2.9
4.0,5.0,3.1,3.8
4.0,5.0,3.1,3.8
4.0,5.0,3.1,3.6
4.0,5.0,3.1,3.8
4.0,5.0,3.1,4.5
4.0,5.0,3.1,4.5
3.0,5.0,0.8,2.0
3.0,5.0,0.8,2.0
3.0,5.0,0.8,1.6
3.0,5.0,0.8,1.9
3.0,5.0,0.8,1.6
3.0,5.0,0.8,1.5
3.0,5.0,0.8,1.9
3.0,5.0,0.8,2.0
3.0,5.0,0.8,2.6
3.0,5.0,0.8,2.1
3.0,5.0,0.8,2.1
6.0,35.0,28.3,82.5
4.0,17.0,7.1,11.0
6.0,35.0,28.3,93.2
3.0,14.0,7.1,16.6
6.0,30.0,28.3,83.2
3.0,14.0,7.1,13.8
4.0,21.0,7.1,12.4
3.0,14.0,7.1,16.6
3.0,18.0,7.1,10.2
21.0,140.0,113.1,611.8
16.0,56.0,50.3,224.0
12.0,38.0,19.6,60.9
16.0,48.0,28.3,142.3
16.0,48.0,28.3,142.3
16.0,48.0,28.3,142.3
15.0,58.0,63.6,325.2
18.0,48.0,19.6,110.1
16.0,60.0,113.1,485.3
8.0,60.5,113.1,446.3
15.0,92.0,113.1,574.2
10.0,47.0,63.6,318.1
14.0,70.0,95.0,470.1
13.0,72.0,28.3,131.5
3.0,17.0,12.6,23.9
3.0,17.0,12.6,21.0
3.0,17.0,12.6,25.4
3.0,17.0,12.6,23.9
13.0,60.0,28.3,130.8
3.0,17.0,12.6,16.6
3.0,17.0,12.6,18.9
3.0,17.0,12.6,23.9
6.0,35.0,28.3,70.4
6.0,35.0,28.3,70.4
3.0,28.0,12.6,19.7
12.0,27.0,0.8,4.5
3.0,28.0,12.6,22.6
3.0,40.0,12.6,29.0
3.0,40.0,12.6,22.3
3.0,40.0,12.6,27.3
3.0,27.0,12.6,20.9
3.0,35.0,12.6,27.7
3.0,35.0,12.6,27.7
6.0,24.0,7.1,14.7
3.0,26.0,12.6,24.9
10.0,24.0,0.8,4.0
3.0,26.0,12.6,24.9
3.0,26.0,12.6,24.9
3.0,26.0,12.6,20.6
10.0,50.0,50.3,208.9
10.0,52.0,28.3,89.5
10.0,50.0,50.3,208.9
10.0,48.0,28.3,99.1
14.0,48.0,28.3,113.4
14.0,34.0,28.3,121.3
14.0,34.0,28.3,114.4
14.0,44.0,28.3,132.9
3.0,10.0,0.8,2.5
3.0,10.0,0.8,1.9
3.0,10.0,0.8,2.5
3.0,10.0,0.8,2.1
3.0,10.0,0.8,2.2
3.0,10.0,0.8,2.2
3.0,10.0,0.8,1.9
3.0,10.0,0.8,2.4
3.0,10.0,0.8,2.5
3.0,10.0,0.8,2.2
3.0,10.0,0.8,2.9
3.0,10.0,0.8,2.5
3.0,10.0,0.8,2.1
3.0,10.0,0.8,2.5
3.0,10.0,0.8,2.1
3.0,10.0,0.8,2.2
3.0,10.0,0.8,2.1
3.0,10.0,0.8,2.1
3.0,10.0,0.8,2.5
3.0,10.0,0.8,2.5
3.0,10.0,0.8,1.9
6.0,34.0,19.6,39.9
9.0,32.0,50.3,136.3
7.0,28.0,28.3,87.1
6.0,21.0,12.6,30.1
6.0,16.0,12.6,27.4
6.0,21.0,12.6,26.7
6.0,21.0,12.6,30.1
6.0,21.0,12.6,26.7
6.0,21.0,12.6,30.1
6.0,28.0,12.6,33.4
8.0,30.0,12.6,34.1
8.0,30.0,12.6,31.9
8.0,30.0,12.6,38.6
8.0,25.0,12.6,25.4
8.0,25.0,12.6,25.4
8.0,25.0,12.6,33.0
8.0,30.0,12.6,34.1
8.0,30.0,12.6,27.6
8.0,30.0,12.6,31.2
6.0,25.0,12.6,17.3
6.0,25.0,12.6,22.5
6.0,25.0,12.6,22.5
6.0,25.0,12.6,22.5
6.0,25.0,12.6,22.5
6.0,25.0,12.6,17.3
6.0,25.0,12.6,22.5
6.0,25.0,12.6,21.2
6.0,25.0,12.6,22.5
8.0,25.0,12.6,33.0
8.0,25.0,12.6,25.4
8.0,25.0,12.6,33.0
10.0,60.0,12.6,57.5
10.0,48.0,12.6,41.0
8.0,60.0,12.6,51.0
10.0,60.0,12.6,50.9
10.0,50.0,12.6,45.1
10.0,60.0,12.6,57.5
10.0,45.0,19.6,63.9
3.0,10.0,0.8,2.1
5.0,15.0,3.1,5.4
5.0,15.0,3.1,6.5
5.0,15.0,3.1,5.0
14.0,55.0,78.5,230.7
14.0,55.0,78.5,299.5
14.0,49.0,78.5,238.0
12.0,46.0,38.5,173.8
12.0,46.0,38.5,173.8
12.0,51.0,38.5,169.9
4.0,15.0,0.8,3.5
4.0,15.0,0.8,3.3
4.0,15.0,0.8,3.7
4.0,15.0,0.8,3.1
4.0,15.0,0.8,2.9
4.0,15.0,0.8,3.7
4.0,15.0,0.8,3.1
4.0,15.0,0.8,3.5
4.0,15.0,0.8,3.7
4.0,15.0,0.8,2.9
4.0,15.0,0.8,3.3
4.0,15.0,0.8,3.6
4.0,15.0,7.1,7.5
4.0,15.0,7.1,9.9
4.0,15.0,7.1,9.7
4.0,15.0,0.8,3.6
4.0,15.0,0.8,4.1
4.0,15.0,0.8,3.1
4.0,29.0,7.1,12.2
4.0,15.0,0.8,3.6
4.0,15.0,0.8,4.1
4.0,29.0,7.1,9.4
4.0,15.0,0.8,3.8
3.0,15.0,0.8,2.6
3.0,15.0,0.8,2.9
3.0,15.0,0.8,2.9
3.0,15.0,0.8,2.2
3.0,15.0,0.8,2.9
3.0,15.0,0.8,2.4
3.0,15.0,0.8,2.2
3.0,15.0,0.8,2.1
3.0,15.0,0.8,2.2
7.0,25.0,7.1,14.2
3.0,15.0,0.8,2.4
3.0,15.0,0.8,2.4
3.0,15.0,0.8,2.2
3.0,17.0,0.8,2.5
3.0,17.0,0.8,2.3
3.0,17.0,0.8,2.5
3.0,17.0,0.8,2.5
8.0,35.0,19.6,61.2
8.0,25.0,19.6,51.0
8.0,25.0,19.6,57.6
8.0,35.0,19.6,54.2
8.0,35.0,19.6,48.0
8.0,35.0,19.6,48.0
8.0,52.0,19.6,62.3
5.0,15.0,7.1,10.1
5.0,15.0,7.1,10.1
5.0,21.0,7.1,13.7
5.0,15.0,7.1,9.4
5.0,20.0,12.6,17.9
5.0,20.0,12.6,23.3
5.0,32.0,12.6,25.9
5.0,20.0,12.6,23.3
5.0,20.0,12.6,23.3
5.0,20.0,12.6,23.3
5.0,20.0,12.6,20.6
5.0,20.0,12.6,23.3
5.0,31.0,12.6,27.2
6.0,28.0,19.6,42.4
6.0,28.0,19.6,39.9
6.0,28.0,19.6,34.7
6.0,28.0,19.6,42.4
6.0,35.0,19.6,37.5
6.0,28.0,19.6,39.9
6.0,25.0,19.6,40.8
11.0,43.0,28.3,94.1
7.0,41.0,28.3,103.2
11.0,48.0,28.3,85.2
7.0,30.0,28.3,92.4
5.0,15.0,7.1,14.8
3.0,5.0,0.8,1.6
7.0,35.0,28.3,97.6
7.0,42.0,28.3,98.1
6.0,32.0,28.3,69.5
8.0,37.0,28.3,104.3
8.0,48.0,28.3,88.0
8.0,48.0,28.3,114.3
3.0,5.0,0.8,1.6
5.0,15.0,7.1,11.4
11.0,32.0,28.3,73.8
11.0,32.0,28.3,95.8
11.0,38.0,12.6,36.2
11.0,38.0,12.6,43.8
5.0,15.0,7.1,13.1
11.0,38.0,12.6,43.8
11.0,38.0,12.6,36.2
11.0,43.0,12.6,45.7
11.0,43.0,12.6,37.8
5.0,15.0,7.1,13.9
11.0,34.0,12.6,37.3
5.0,15.0,7.1,13.1
5.0,15.0,7.1,13.1
5.0,10.0,7.1,10.3
5.0,10.0,7.1,11.7
5.0,21.0,12.6,21.7
5.0,24.0,12.6,27.2
5.0,21.0,12.6,24.5
5.0,27.0,12.6,16.7
5.0,27.0,12.6,19.2
5.0,29.0,12.6,22.3
5.0,29.0,12.6,17.2
5.0,29.0,12.6,22.3
5.0,29.0,12.6,22.3
5.0,29.0,12.6,21.0
5.0,29.0,12.6,19.7
7.0,38.0,28.3,83.9
9.0,38.0,28.3,97.0
10.0,29.0,0.8,5.5
10.0,29.0,0.8,4.3
10.0,29.0,0.8,4.3
7.0,28.0,28.3,75.4
5.0,18.0,12.6,17.8
7.0,28.0,28.3,58.0
7.0,28.0,28.3,58.0
5.0,18.0,12.6,17.8
7.0,28.0,28.3,71.0
11.0,36.0,28.3,76.4
11.0,62.0,63.6,300.8
6.0,28.0,12.6,28.7
8.0,38.0,38.5,78.9
7.0,54.0,28.3,59.8
4.0,24.0,7.1,11.9
18.0,62.0,63.6,338.9
8.0,48.0,38.5,118.5
8.0,56.0,38.5,141.4
5.0,18.0,3.1,8.6
5.0,18.0,3.1,7.3
9.0,34.0,12.6,41.9
8.0,34.0,28.3,103.4
8.0,34.0,28.3,97.1
6.0,34.0,7.1,17.1
6.0,21.0,7.1,11.9
11.0,34.0,12.6,48.3
16.0,42.0,28.3,122.6
8.0,26.0,28.3,99.8
5.0,12.0,0.8,2.8
5.0,12.0,0.8,2.6
5.0,28.0,28.3,43.7
5.0,21.0,28.3,34.7
5.0,21.0,28.3,32.3
6.0,35.0,19.6,45.9
6.0,27.0,19.6,44.5
6.0,27.0,19.6,39.3
6.0,27.0,19.6,44.5
6.0,27.0,19.6,34.2
12.0,42.0,19.6,52.1
12.0,39.0,19.6,57.4
12.0,39.0,19.6,57.4
12.0,31.0,19.6,46.8
12.0,43.0,19.6,52.6
10.0,50.0,38.5,139.9
10.0,46.0,38.5,120.2
12.0,46.0,38.5,130.1
12.0,55.0,38.5,129.6
5.0,20.0,19.6,42.8
5.0,20.0,19.6,40.2
5.0,35.0,19.6,52.1
8.0,32.0,19.6,57.3
5.0,18.0,7.1,9.2
5.0,24.0,7.1,12.1
5.0,15.0,7.1,10.6
6.0,18.0,7.1,11.4
6.0,18.0,3.1,7.4
6.0,18.0,3.1,7.0
6.0,18.0,3.1,6.6
6.0,18.0,3.1,7.0
6.0,18.0,3.1,7.4
6.0,18.0,3.1,6.2
6.0,18.0,3.1,7.4
6.0,18.0,3.1,7.0
6.0,18.0,3.1,6.2
6.0,18.0,3.1,6.2
6.0,18.0,3.1,7.4
6.0,18.0,3.1,6.6
6.0,18.0,3.1,7.0
6.0,18.0,3.1,6.6
6.0,18.0,3.1,5.7
6.0,18.0,3.1,5.7
6.0,18.0,3.1,5.7
6.0,24.0,3.1,6.3
6.0,35.0,28.3,62.2
6.0,35.0,28.3,62.2
6.0,25.0,28.3,55.2
6.0,25.0,28.3,59.1
6.0,25.0,28.3,55.2
6.0,25.0,28.3,59.1
6.0,25.0,28.3,59.1
6.0,25.0,28.3,66.8
6.0,25.0,28.3,62.9
5.0,34.0,28.3,59.6
5.0,34.0,28.3,55.7
5.0,18.0,7.1,12.7
3.0,14.0,3.1,6.3
6.0,25.0,12.6,24.5
16.0,60.0,12.6,49.1
6.0,25.0,12.6,21.5
6.0,25.0,12.6,20.0
6.0,25.0,12.6,26.0
6.0,25.0,12.6,26.0
6.0,25.0,12.6,24.2
6.0,25.0,12.6,20.0
5.0,18.0,12.6,15.4
5.0,18.0,12.6,20.6
5.0,18.0,12.6,25.0
5.0,18.0,12.6,20.6
6.0,68.0,78.5,283.9
5.0,18.0,12.6,26.7
5.0,18.0,12.6,15.8
8.0,42.0,28.3,64.8
5.0,18.0,12.6,16.5
5.0,18.0,12.6,19.4
5.0,18.0,12.6,16.4
